Name  1900  1910  1920  1930  1940  1950  1960  1970  1980  1990  2000  2010  
Benedict  835  664  502  593  751  732  827  919  0  0  0  0  
Benito  0  806  894  638  626  615  651  650  655  723  799  0  
Benjaman  836  0  0  0  0  0  0  0  0  0  0  0  
Benjamin  50  66  76  94  121  137  138  122  38  30  30  25  
Benjamine  912  0  0  0  0  0  0  0  0  0  0  0  
Benjiman  430  731  810  854  0  0  0  0  0  0  0  0  
Bennett  632  609  611  632  598  601  543  620  932  701  571  373  
Bennie  158  147  165  171  168  205  277  374  517  710  0  0  
Benny  569  419  377  283  190  190  245  342  449  610  800  0  
Bentley  0  0  0  0  0  0  0  0  0  0  0  490  
Benton  804  766  689  752  820  828  970  969  0  0  0  0  
Bernard  83  73  48  48  68  101  133  177  245  332  519  882  
Bernardo  0  0  0  0  0  0  952  844  787  784  768  997  
Bernhard  924  0  0  0  0  0  0  0  0  0  0  0  
Bernie  676  612  668  646  509  536  594  680  0  0  0  0  
Berry  448  508  814  860  861  830  825  848  0  0  0  0  
Bert  110  166  200  230  270  334  386  471  682  0  0  0  
Bertram  494  478  426  438  590  766  875  940  0  0  0  0  
Bertrand  837  881  743  712  804  0  0  0  0  0  0  0  
Bill  174  142  140  84  63  82  130  144  377  702  0  0  
Billy  572  506  220  41  21  45  67  76  88  149  274  481  
Bishop  659  813  0  0  0  0  0  0  0  0  0  0  
Blaine  747  839  547  493  490  488  418  424  506  446  484  539  
Blaise  0  0  0  0  0  0  0  0  0  0  1000  923  
Blake  0  0  0  0  0  802  442  364  313  107  79  88  
Blane  0  0  0  0  0  0  802  1000  0  0  0  0  
Blaze  0  0  0  0  0  0  0  0  0  0  0  830  
Bo  0  0  0  0  0  0  0  0  949  662  763  840  
Bob  227  242  253  118  84  122  192  222  645  0  0  0  
Bobby  0  0  731  99  26  50  75  82  97  135  269  479  
Booker  620  204  348  455  465  516  699  954  0  0  0  0  
Boris  0  0  0  0  0  0  0  937  0  0  0  0  
Boss  857  0  0  0  0  0  0  0  0  0  0  0  
Boston  0  0  0  0  0  0  0  0  0  0  0  708  
Boyce  888  892  735  662  566  707  885  0  0  0  0  0  
Boyd  284  281  258  266  277  335  391  452  732  0  0  0  
Brad  0  0  0  0  0  486  162  151  119  213  516  916  
Braden  0  0  0  0  0  0  0  0  883  564  287  170  
Bradford  844  927  725  698  573  381  282  328  321  418  747  0  
Bradley  599  702  761  669  398  225  110  68  56  56  87  177  
Bradly  0  0  0  0  0  0  924  703  648  624  786  0  
Brady  729  616  749  822  844  758  627  546  367  283  188  115  
Bradyn  0  0  0  0  0  0  0  0  0  0  0  731  
Braeden  0  0  0  0  0  0  0  0  0  0  758  348  
Braedon  0  0  0  0  0  0  0  0  0  0  0  832  
Braiden  0  0  0  0  0  0  0  0  0  0  0  598  
Brain  0  0  0  0  0  0  0  834  646  771  0  0  
Brandan  0  0  0  0  0  0  0  0  0  730  718  0  
Branden  0  0  0  0  0  0  0  0  575  272  289  451  
Brandin  0  0  0  0  0  0  0  0  0  982  0  0  
Brandon  0  0  0  0  0  0  654  303  43  16  10  27  
Brandt  0  0  0  0  0  0  0  0  992  944  0  0  
Brandyn  0  0  0  0  0  0  0  0  0  935  755  0  
Brannon  0  0  0  0  0  0  0  0  832  942  0  0  
Branson  0  0  0  0  0  0  0  0  0  0  0  908  
Brant  0  0  0  0  0  0  955  710  593  686  929  0  
Braxton  0  0  0  0  0  0  0  0  0  918  411  229  
Brayan  0  0  0  0  0  0  0  0  0  0  824  337  
Brayden  0  0  0  0  0  0  0  0  0  0  365  79  
Braydon  0  0  0  0  0  0  0  0  0  0  834  397  
Braylen  0  0  0  0  0  0  0  0  0  0  0  702  
Braylon  0  0  0  0  0  0  0  0  0  0  0  385  
Brendan  0  0  0  0  0  1000  692  406  270  181  118  172  
Brenden  0  0  0  0  0  0  0  0  0  627  309  305  
Brendon  0  0  0  0  0  0  0  0  669  481  360  493  
Brennan  0  0  0  0  0  0  0  0  836  505  312  285  
Brennen  0  0  0  0  0  0  0  0  0  0  651  627  
Brennon  0  0  0  0  0  0  0  0  0  0  969  0  
Brent  0  0  0  0  603  288  181  113  80  97  203  453  
Brenton  0  0  0  0  0  0  0  816  656  407  611  910  
Bret  0  0  0  0  0  0  332  274  346  344  537  0  
Brett  0  0  0  0  0  755  240  124  95  75  112  258  
Brian  0  0  0  849  271  103  34  16  8  19  36  65  
Brice  994  0  0  0  0  0  951  905  698  549  568  672  
Bridger  0  0  0  0  0  0  0  0  0  0  0  995  
Brien  0  0  0  0  0  0  0  818  0  0  0  0  
Britt  0  0  0  0  0  0  829  752  937  0  0  0  
Britton  0  0  0  0  0  0  0  0  0  877  0  0  
Brock  0  0  0  0  0  0  0  645  368  320  299  273  
Broderick  0  0  0  0  0  0  941  955  820  838  906  933  
Brodie  0  0  0  0  0  0  0  0  0  0  0  554  
Brody  0  0  0  0  0  0  0  0  0  816  415  131  
Bronson  0  0  0  0  0  0  0  0  982  768  850  964  
Brooks  763  703  752  858  840  797  722  723  676  541  694  594  
Brown  789  827  0  0  0  0  0  0  0  0  0  0  
Bruce  214  210  162  128  74  33  31  51  143  192  353  477  
Bruno  538  483  302  403  629  794  788  822  0  0  0  814  
Bryan  264  621  786  566  491  304  136  58  49  51  66  74  
Bryant  485  649  726  695  663  629  475  330  311  230  298  357  
Bryce  0  0  950  694  743  696  606  554  364  219  124  107  
Brycen  0  0  0  0  0  0  0  0  0  0  0  577  
Bryon  0  0  0  0  0  0  582  423  420  550  920  0  
Bryson  0  0  0  0  0  0  0  0  0  588  372  184  
Buck  467  412  608  766  777  0  0  0  976  0  0  0  
Bud  313  365  444  441  475  648  702  964  0  0  0  0  
Buddie  0  870  0  0  0  0  0  0  0  0  0  0  
Buddy  0  627  663  399  233  325  404  492  614  832  0  0  
Buford  497  390  365  354  412  506  778  997  0  0  0  0  
Burdette  0  0  881  0  0  0  0  0  0  0  0  0  
Burl  549  529  492  479  518  662  840  0  0  0  0  0  
Burley  828  905  969  0  0  0  0  0  0  0  0  0  
Burnell  0  0  955  924  933  0  0  0  0  0  0  0  
Burr  984  0  0  0  0  0  0  0  0  0  0  0  
Burt  495  644  781  742  722  719  671  805  0  0  0  0  
Burton  325  321  259  242  273  382  540  631  857  0  0  0  
Buster  515  278  370  457  564  730  929  0  0  0  0  0  
Butch  0  0  0  0  0  764  681  925  0  0  0  0  
Butler  757  0  0  0  0  0  0  0  0  0  0  0  
Byron  239  252  229  240  239  232  221  216  234  246  381  485  
Cade  0  0  0  0  0  0  0  0  0  979  394  259  
Caden  0  0  0  0  0  0  0  0  0  0  501  108  
Cael  0  0  0  0  0  0  0  0  0  0  0  901  
Caesar  0  0  928  0  0  0  0  0  0  0  0  0  
Caiden  0  0  0  0  0  0  0  0  0  0  0  343  
Cal  779  0  0  0  0  0  994  0  0  0  0  0  
Cale  0  0  0  0  0  0  0  0  977  775  903  724  
Caleb  734  794  996  0  0  0  0  999  352  124  48  33  
Calvin  146  158  157  79  124  120  114  153  181  174  193  221  
Camden  0  0  0  0  0  0  0  0  0  0  609  227  
Cameron  0  0  0  986  0  810  530  404  246  99  45  50  
Camren  0  0  0  0  0  0  0  0  0  0  0  655  
Camron  0  0  0  0  0  0  0  0  0  0  610  390  
Cannon  0  0  0  0  0  0  0  0  0  0  0  758  
Carey  498  617  744  785  666  484  390  444  499  719  0  0  
Carl  23  26  25  26  29  38  49  57  91  119  229  415  
Carleton  730  818  675  703  792  838  946  0  0  0  0  0  
Carlo  0  976  521  516  637  776  759  687  596  736  901  952  
Carlos  364  282  310  254  217  200  177  133  76  74  68  71  
Carlton  359  287  257  261  236  274  255  300  363  439  580  0  
Carlyle  0  0  639  748  853  0  0  0  0  0  0  0  
Carmelo  0  0  723  750  0  0  907  807  920  0  0  985  
Carmine  0  601  414  417  489  582  679  751  0  0  0  0  
Carnell  0  0  0  0  0  0  863  982  0  0  0  0  
Carrol  0  850  579  489  439  608  0  0  0  0  0  0  
Carroll  250  240  215  199  177  230  381  562  847  0  0  0  
Carson  698  630  583  616  609  606  683  811  755  559  240  91  
Carter  517  539  615  692  631  535  601  664  729  658  252  78  
Cary  586  645  905  931  714  364  313  297  451  691  0  0  
Case  0  0  0  0  0  0  0  0  0  0  0  984  
Casey  0  854  846  0  0  807  444  339  129  84  133  297  
Cash  0  0  0  0  0  0  0  0  0  0  0  410  
Casimer  0  994  573  920  0  0  0  0  0  0  0  0  
Casimir  0  737  425  536  900  0  0  0  0  0  0  0  
Cason  0  0  0  0  0  0  0  0  0  0  0  704  
Casper  468  652  603  768  0  0  0  0  0  0  0  0  
Cayden  0  0  0  0  0  0  0  0  0  0  0  214  
Cecil  95  70  80  89  115  158  213  293  395  542  879  0  
Cedric  0  0  876  0  981  782  426  292  244  279  420  585  
Cedrick  0  0  0  0  0  0  0  0  693  732  0  0  
Cesar  0  0  0  0  0  0  747  500  295  245  181  173  
Chace  0  0  0  0  0  0  0  0  0  0  0  944  
Chad  0  0  0  0  0  968  528  140  30  58  146  387  
Chadd  0  0  0  0  0  0  0  0  902  0  0  0  
Chadrick  0  0  0  0  0  0  0  0  877  0  0  0  
Chadwick  0  0  0  0  0  0  0  711  318  496  914  0  
Chaim  0  0  0  0  0  0  0  0  950  876  887  841  
Chalmer  0  0  961  0  0  0  0  0  0  0  0  0  
Chance  0  0  0  0  0  0  0  927  600  362  218  243  
Chandler  0  0  0  0  0  0  0  0  0  692  207  320  
Charles  5  6  7  5  6  9  10  18  25  34  42  57  
Charley  103  141  232  295  360  469  643  770  990  0  0  0  
Charlie  30  34  65  81  105  134  191  245  304  359  466  329  
Chas  427  509  688  0  0  0  0  0  0  0  0  0  
Chase  0  0  0  0  0  0  0  0  739  143  93  76  
Chauncey  390  552  712  809  936  0  949  856  779  788  0  0  
Chaz  0  0  0  0  0  0  0  0  0  516  594  892  
Che  0  0  0  0  0  0  0  0  991  0  0  0  
Chesley  960  950  0  0  0  0  0  0  0  0  0  0  
Chester  64  68  54  72  125  154  206  311  400  556  930  0  
Chet  0  0  0  0  0  0  908  693  767  1000  0  0  
Chip  0  0  0  0  0  0  790  716  0  0  0  0  
Chris  277  385  462  472  385  208  113  64  128  339  441  379  
Christ  524  847  953  908  0  0  0  0  0  0  0  0  
Christian  293  386  467  576  638  491  372  214  108  90  29  22  
Christop  0  0  0  0  0  0  0  0  0  896  0  0  
Christoper  0  0  0  0  0  0  0  0  916  952  0  0  
Christophe  0  0  0  0  0  0  479  974  0  0  0  0  
Christopher  211  289  333  341  318  123  42  17  3  2  3  8  
Chuck  0  0  0  0  709  413  330  302  664  0  0  0  
Cicero  607  833  0  0  0  0  0  0  0  0  0  0  
Clair  331  333  301  319  369  529  723  0  0  0  0  0  
Clarance  540  558  671  647  724  925  0  0  0  0  0  0  
Clarence  17  17  24  30  48  84  125  174  216  306  502  796  
Clark  249  291  294  340  276  279  288  321  527  513  668  726  
Claud  189  226  312  365  506  689  0  0  0  0  0  0  
Claude  58  71  93  109  130  164  226  319  457  660  0  0  
Clay  337  398  491  510  541  548  338  340  385  432  398  620  
Clayton  197  179  163  163  193  219  231  255  205  158  155  209  
Clem  365  507  599  709  862  973  0  0  0  0  0  0  
Clemens  0  0  818  0  0  0  0  0  0  0  0  0  
Clement  318  313  299  348  432  517  669  861  0  0  0  0  
Cleon  0  0  942  913  972  0  0  0  0  0  0  0  
Cletus  727  531  445  436  531  711  942  0  0  0  0  0  
Cleve  410  562  804  923  902  866  919  0  0  0  0  0  
Cleveland  244  266  308  322  348  372  436  556  706  905  0  0  
Cliff  513  535  962  0  831  681  578  577  815  951  0  0  
Clifford  69  63  63  65  88  102  120  163  202  254  527  991  
Clifton  186  161  153  173  194  202  233  286  258  337  641  0  
Clint  539  566  840  946  946  804  471  361  228  313  551  0  
Clinton  187  171  168  178  196  211  236  230  153  166  375  792  
Clovis  0  912  727  837  926  0  0  0  0  0  0  0  
Cloyd  663  814  705  791  874  0  0  0  0  0  0  0  
Clyde  57  55  64  67  91  119  173  269  389  555  885  0  
Coby  0  0  0  0  0  0  0  0  861  990  713  706  
Codey  0  0  0  0  0  0  0  0  0  0  835  0  
Codie  0  0  0  0  0  0  0  0  0  0  898  0  
Cody  0  0  0  0  0  0  851  559  206  54  28  98  
Cohen  0  0  0  0  0  0  0  0  0  0  0  492  
Colby  0  0  0  0  0  0  0  0  478  277  210  200  
Cole  0  0  0  0  0  0  958  884  657  247  105  80  
Coleman  469  447  519  568  640  694  838  991  0  794  574  654  
Colin  0  0  0  0  882  445  469  372  257  146  125  105  
Collie  0  942  0  0  0  0  0  0  0  0  0  0  
Collin  0  0  0  0  0  0  0  784  545  311  139  148  
Collins  941  858  0  0  0  0  0  0  0  0  0  0  
Colonel  781  0  0  0  0  0  0  0  0  0  0  0  
Colt  0  0  0  0  0  0  0  0  0  605  716  614  
Colten  0  0  0  0  0  0  0  0  0  0  521  495  
Colton  0  0  0  0  0  0  0  0  0  334  117  114  
Columbus  274  334  472  496  587  709  933  0  0  0  0  0  
Conner  0  0  0  0  0  0  0  0  0  977  216  158  
Connor  0  0  0  0  0  0  0  0  0  406  60  52  
Conor  0  0  0  0  0  0  0  0  0  528  317  463  
Conrad  299  349  305  287  253  323  400  498  599  590  632  763  
Constantine  0  0  664  704  997  0  0  0  0  0  0  0  
Cooper  0  0  0  0  0  0  0  0  0  858  350  113  
Corbett  651  0  0  0  0  0  0  0  0  0  0  0  
Corbin  0  0  0  0  0  0  0  0  0  639  374  278  
Cordell  0  0  0  0  996  893  0  880  913  774  677  990  
Cordero  0  0  0  0  0  0  0  0  0  949  0  0  
Corey  0  0  0  0  0  0  522  196  69  61  85  222  
Cornelius  181  203  250  286  314  392  419  474  393  441  649  979  
Cornell  0  0  0  0  855  610  535  583  697  818  0  0  
Cortez  0  0  0  0  0  0  0  0  894  635  671  911  
Cory  0  0  0  0  0  0  541  289  92  67  120  371  
Coty  0  0  0  0  0  0  0  0  0  626  658  0  
Coy  533  369  389  400  394  476  636  742  830  908  0  0  
Craig  0  955  797  656  367  106  51  43  58  85  219  504  
Crawford  550  653  709  829  954  0  0  0  0  0  0  0  
Cris  0  0  0  0  0  0  878  866  0  0  0  0  
Cristian  0  0  0  0  0  0  0  0  0  586  160  151  
Cristobal  0  0  0  0  0  0  0  0  0  975  931  994  
Cristofer  0  0  0  0  0  0  0  0  0  0  0  906  
Cristopher  0  0  0  0  0  0  0  0  946  779  744  567  
Cruz  0  0  990  773  763  756  812  871  928  781  722  448  
Cullen  0  0  0  0  0  0  0  0  0  831  563  638  
Curley  949  810  0  0  0  992  0  0  0  0  0  0  
Curt  0  0  0  0  0  673  364  331  491  766  0  0  
Curtis  159  124  121  110  106  98  82  79  96  101  185  332  
Curtiss  0  0  0  0  807  740  746  857  0  0  0  0  
Cyril  341  310  313  366  498  653  807  973  0  0  0  0  
Cyrus  348  464  513  603  690  748  815  838  806  742  674  503  
Dakota  0  0  0  0  0  0  0  0  0  447  76  161  
Dakotah  0  0  0  0  0  0  0  0  0  0  886  0  
Dale  327  231  124  83  60  62  50  77  156  238  409  651  
Dallas  334  318  324  294  262  312  374  446  397  350  265  341  
Dallin  0  0  0  0  0  0  0  0  0  0  827  976  
Dalton  829  768  561  504  484  588  726  831  0  514  103  174  
Damarion  0  0  0  0  0  0  0  0  0  0  0  742  
Dameon  0  0  0  0  0  0  0  0  803  0  0  0  
Damian  0  0  0  0  0  0  837  544  268  340  223  145  
Damien  0  0  0  0  0  0  0  970  266  284  290  196  
Damion  0  0  0  0  0  0  0  0  447  671  495  528  
Damon  942  913  946  887  774  661  499  247  142  333  284  354  
Damond  0  0  0  0  0  0  0  0  994  0  0  0  
Dan  131  148  187  177  153  129  126  156  357  548  813  0  
Dandre  0  0  0  0  0  0  0  0  0  889  620  912  
Dane  0  0  0  0  0  679  466  488  552  305  442  405  
Dangelo  0  0  0  0  0  0  0  0  0  995  661  856  
Danial  0  0  0  0  0  731  554  589  722  883  0  0  
Daniel  41  52  52  46  42  21  18  19  11  7  9  6  
Dannie  0  0  0  0  660  430  490  714  0  0  0  0  
Danny  0  0  845  422  174  58  45  63  98  142  236  301  
Dante  0  0  757  705  0  0  990  657  459  403  267  267  
Daquan  0  0  0  0  0  0  0  0  0  0  492  940  
Darell  0  0  0  0  0  952  914  922  0  0  0  0  
Daren  0  0  0  0  0  0  0  387  583  744  0  0  
Darian  0  0  0  0  0  0  0  916  684  890  430  566  
Darien  0  0  0  0  0  0  0  987  0  0  531  753  
Darin  0  0  0  0  0  0  0  183  255  443  678  0  
Dario  0  0  0  0  0  0  0  0  968  827  867  875  
Darion  0  0  0  0  0  0  0  0  0  0  638  869  
Darius  0  0  0  0  0  0  938  622  441  260  175  289  
Darnell  0  0  0  0  0  745  428  405  356  325  512  729  
Darold  0  0  0  884  655  765  895  0  0  0  0  0  
Daron  0  0  0  0  0  0  0  618  735  824  954  0  
Darrel  0  0  618  427  275  278  299  345  522  683  0  0  
Darrell  864  650  361  235  137  128  95  95  147  200  366  597  
Darren  0  0  0  0  0  0  359  94  139  178  248  345  
Darrian  0  0  0  0  0  0  0  0  0  0  946  0  
Darrick  0  0  0  0  0  0  0  629  462  810  0  0  
Darrin  0  0  0  0  0  0  0  182  324  469  648  0  
Darrion  0  0  0  0  0  0  0  0  0  0  866  0  
Darrius  0  0  0  0  0  0  0  0  0  731  640  962  
Darron  0  0  0  0  0  0  0  547  811  916  0  0  
Darryl  0  0  0  0  396  240  164  97  261  233  399  747  
Darvin  0  0  0  0  963  0  0  0  0  0  0  0  
Darwin  0  943  494  390  312  370  399  443  740  860  978  811  
Daryl  0  0  0  577  386  253  186  180  220  322  577  0  
Daryle  0  0  0  0  0  0  0  878  0  0  0  0  
Dashawn  0  0  0  0  0  0  0  0  0  986  575  719  
Dave  134  175  272  306  227  169  174  200  547  760  0  0  
Davey  0  0  0  0  0  0  984  0  0  0  0  0  
Davian  0  0  0  0  0  0  0  0  0  0  0  777  
David  31  30  29  21  10  6  4  2  4  5  12  13  
Davin  0  0  0  0  0  0  0  0  783  837  861  624  
Davion  0  0  0  0  0  0  0  0  0  0  644  458  
Davis  518  479  545  528  547  560  640  728  791  619  422  400  
Davon  0  0  0  0  0  0  0  0  0  599  470  642  
Davonte  0  0  0  0  0  0  0  0  0  0  686  0  
Davy  0  0  0  0  0  0  959  0  0  0  0  0  
Dawson  0  0  0  0  0  0  0  0  0  0  335  225  
Dax  0  0  0  0  0  0  0  0  841  0  0  0  
Dayton  814  0  713  771  812  954  0  0  0  0  692  524  
Deacon  0  0  0  0  0  0  0  0  0  0  0  775  
Dean  366  338  209  142  127  142  99  88  197  266  337  351  
Deandre  0  0  0  0  0  0  0  0  641  354  268  426  
Deane  0  0  0  934  925  0  0  0  0  0  0  0  
Deangelo  0  0  0  0  0  0  0  0  922  535  572  826  
Declan  0  0  0  0  0  0  0  0  0  0  904  362  
Dedric  0  0  0  0  0  0  0  0  938  0  0  0  
Dedrick  0  0  0  0  0  0  0  0  786  0  0  0  
Dee  354  406  567  605  578  669  743  944  0  0  0  0  
Deion  0  0  0  0  0  0  0  0  0  0  630  0  
Dejuan  0  0  0  0  0  0  0  0  885  792  959  0  
Del  0  0  0  0  0  858  687  793  0  0  0  0  
Delano  0  0  0  0  537  917  0  0  0  0  0  0  
Delbert  281  229  167  160  165  223  308  415  618  920  0  0  
Dell  710  919  0  0  919  876  868  990  0  0  0  0  
Delmar  795  430  353  314  322  465  662  845  0  0  0  0  
Delmas  0  0  0  0  0  837  0  0  0  0  0  0  
Delmer  0  665  483  439  437  612  889  0  0  0  0  0  
Delton  0  0  0  866  768  844  978  0  0  0  0  0  
Delvin  0  0  0  0  0  0  0  0  892  0  0  0  
Demarco  0  0  0  0  0  0  0  0  0  925  856  0  
Demarcus  0  0  0  0  0  0  0  0  792  477  513  761  
Demario  0  0  0  0  0  0  0  0  0  602  986  0  
Demarion  0  0  0  0  0  0  0  0  0  0  0  919  
Demetrius  0  0  0  0  0  0  1000  458  296  295  326  467  
Demond  0  0  0  0  0  0  0  0  497  0  0  0  
Dempsey  0  985  937  814  0  0  0  0  0  0  0  0  
Denis  830  0  0  826  421  327  342  490  727  936  0  0  
Dennie  0  0  0  0  909  775  862  0  0  0  0  0  
Dennis  164  192  204  170  61  19  23  41  63  103  190  319  
Denny  0  0  0  982  493  363  458  508  615  856  0  0  
Denton  0  0  0  0  0  974  0  0  0  0  0  0  
Denver  950  646  485  462  477  528  665  776  809  915  889  0  
Denzel  0  0  0  0  0  0  0  0  0  0  449  891  
Denzil  0  0  864  812  760  906  0  0  0  0  0  0  
Deon  0  0  0  0  0  0  0  668  529  592  542  798  
Deondre  0  0  0  0  0  0  0  0  0  0  849  0  
Deontae  0  0  0  0  0  0  0  0  0  0  950  0  
Deonte  0  0  0  0  0  0  0  0  0  805  523  0  
Dequan  0  0  0  0  0  0  0  0  0  0  749  0  
Derald  0  0  0  0  870  0  0  0  0  0  0  0  
Dereck  0  0  0  0  0  0  0  983  907  721  0  0  
Derek  0  0  0  0  0  791  301  141  70  53  82  154  
Deric  0  0  0  0  0  0  0  934  858  940  0  0  
Derick  0  0  0  0  0  0  0  584  427  382  546  723  
Derik  0  0  0  0  0  0  0  0  846  706  0  0  
Deron  0  0  0  0  0  0  0  642  813  931  0  0  
Derrell  0  0  0  0  951  969  857  895  0  898  0  0  
Derrick  0  0  0  0  0  965  269  134  86  87  156  260  
Derwin  0  0  0  0  0  0  866  731  0  0  0  0  
Deshaun  0  0  0  0  0  0  0  0  0  0  862  999  
Deshawn  0  0  0  0  0  0  0  0  704  600  459  574  
Desmond  0  0  0  0  0  0  0  697  437  343  342  419  
